,GarageYrBlt,FullBath,1stFlrSF,BsmtFinSF1,TotRmsAbvGrd,OpenPorchSF,OverallQual,GarageCars,KitchenAbvGr,GrLivArea,2ndFlrSF,TotalBsmtSF,Fireplaces,HaveGarage,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,CentralAir_N,CentralAir_Y,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_NA,BsmtQual_TA,y
10,0.5909090909090909,0.3333333333333333,0.16200091785222578,0.16052445074415309,0.25,0.0,0.4444444444444444,0.25,0.3333333333333333,0.13300678221552373,0.0,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,129500
11,0.9545454545454546,1.0,0.19458467186782927,0.17682494684620836,0.75,0.038391224862888484,0.8888888888888888,0.75,0.3333333333333333,0.3749058025621703,0.5530266343825666,0.19230769230769232,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,345000
12,0.5636363636363636,0.3333333333333333,0.13262964662689308,0.13058114812189936,0.16666666666666666,0.0,0.4444444444444444,0.25,0.3333333333333333,0.10889223813112284,0.0,0.14926350245499181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,144000
13,0.9636363636363636,0.6666666666666666,0.26617714547957777,0.0,0.4166666666666667,0.0603290676416819,0.6666666666666666,0.75,0.3333333333333333,0.2185380557648832,0.0,0.24451718494271685,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,279500
14,0.5454545454545454,0.3333333333333333,0.21087654887563104,0.12987243090007086,0.25,0.38939670932358317,0.5555555555555556,0.25,0.3333333333333333,0.17313489073097213,0.0,0.20507364975450082,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,157000
15,0.8272727272727273,0.3333333333333333,0.11932078935291418,0.0,0.25,0.20475319926873858,0.6666666666666666,0.5,0.3333333333333333,0.09796533534287867,0.0,0.13617021276595745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,132000
16,0.6363636363636364,0.3333333333333333,0.15374024782010096,0.10240963855421686,0.25,0.0,0.5555555555555556,0.5,0.3333333333333333,0.12622456669178597,0.0,0.16432078559738134,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,149000
17,0.6090909090909091,0.6666666666666666,0.22074346030289124,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.6666666666666666,0.18123587038432554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,90000
18,0.9454545454545454,0.3333333333333333,0.17898118402937127,0.1144578313253012,0.3333333333333333,0.18647166361974407,0.4444444444444444,0.5,0.3333333333333333,0.146948003014318,0.0,0.1823240589198036,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,159000
19,0.5272727272727272,0.3333333333333333,0.23061037173015145,0.0892983699503898,0.3333333333333333,0.0,0.4444444444444444,0.25,0.3333333333333333,0.18933685003767897,0.0,0.16841243862520458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,139000
20,0.9545454545454546,1.0,0.1890775585130794,0.0,0.5833333333333334,0.28153564899451555,0.7777777777777778,0.75,0.3333333333333333,0.38470233609645815,0.5898305084745763,0.1895253682487725,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,325300
21,0.2727272727272727,0.3333333333333333,0.1776044056906838,0.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.3333333333333333,0.14581763376036172,0.0,0.10425531914893617,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,139400
22,0.9272727272727272,0.6666666666666666,0.33524552547039926,0.0,0.4166666666666667,0.2906764168190128,0.7777777777777778,0.5,0.3333333333333333,0.2752449133383572,0.0,0.29083469721767596,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,230000
23,0.6909090909090909,0.3333333333333333,0.16659017898118403,0.148830616583983,0.3333333333333333,0.20109689213893966,0.4444444444444444,0.5,0.3333333333333333,0.13677467972871138,0.0,0.1702127659574468,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,129900
24,0.6181818181818182,0.3333333333333333,0.16659017898118403,0.03330970942593905,0.3333333333333333,0.16453382084095064,0.4444444444444444,0.25,0.3333333333333333,0.13677467972871138,0.0,0.1734860883797054,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,154000
25,0.9727272727272728,0.6666666666666666,0.2905002294630564,0.0,0.4166666666666667,0.10237659963436929,0.7777777777777778,0.75,0.3333333333333333,0.2385079125847777,0.0,0.2563011456628478,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,256300
26,0.9545454545454546,0.3333333333333333,0.12987608994951813,0.04145995747696669,0.25,0.05850091407678245,0.4444444444444444,0.5,0.3333333333333333,0.10663149962321025,0.0,0.14729950900163666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,134800
27,0.9818181818181818,0.6666666666666666,0.3143643873336393,0.21580439404677534,0.4166666666666667,0.09140767824497258,0.7777777777777778,0.75,0.3333333333333333,0.25810097965335344,0.0,0.27888707037643207,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,306000
28,0.5181818181818182,0.3333333333333333,0.2905002294630564,0.22625797306874557,0.3333333333333333,0.4716636197440585,0.4444444444444444,0.25,0.3333333333333333,0.2385079125847777,0.0,0.24288052373158756,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,207500
29,0.18181818181818182,0.3333333333333333,0.04268012849931161,0.0,0.16666666666666666,0.0,0.3333333333333333,0.25,0.3333333333333333,0.035041446872645064,0.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,68500
30,0.18181818181818182,0.3333333333333333,0.07228086278109225,0.0,0.3333333333333333,0.09872029250457039,0.3333333333333333,0.25,0.3333333333333333,0.18519216277317258,0.32348668280871673,0.10621931260229132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40000
31,0.6,0.3333333333333333,0.20513997246443322,0.0,0.3333333333333333,0.11882998171846434,0.4444444444444444,0.25,0.3333333333333333,0.16842501883948757,0.0,0.20098199672667758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,149350
32,0.9727272727272728,0.6666666666666666,0.2065167508031207,0.0,0.4166666666666667,0.054844606946983544,0.7777777777777778,0.5,0.3333333333333333,0.16955538809344387,0.0,0.20196399345335517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,179900
33,0.5363636363636364,0.3333333333333333,0.31344653510784765,0.18036853295535082,0.3333333333333333,0.06946983546617916,0.4444444444444444,0.5,0.3333333333333333,0.2573474001507159,0.0,0.22880523731587563,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,165500
34,0.9545454545454546,0.6666666666666666,0.2815511702615879,0.20428773919206236,0.3333333333333333,0.08592321755027423,0.8888888888888888,0.5,0.3333333333333333,0.2311605124340618,0.0,0.25548281505728315,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,277500
35,0.9454545454545454,1.0,0.18311151904543368,0.0,0.5833333333333334,0.05850091407678245,0.7777777777777778,0.75,0.3333333333333333,0.3990203466465712,0.639225181598063,0.1828150572831424,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,309000
36,0.8636363636363636,0.3333333333333333,0.17508031206975677,0.0,0.3333333333333333,0.1170018281535649,0.4444444444444444,0.5,0.3333333333333333,0.14374529012810852,0.0,0.1795417348608838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,145000
37,0.4909090909090909,0.3333333333333333,0.22097292335933916,0.21491849751948972,0.25,0.0,0.4444444444444444,0.5,0.3333333333333333,0.18142426525998492,0.0,0.21227495908346972,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,153000
38,0.4818181818181818,0.3333333333333333,0.16590178981184028,0.12951807228915663,0.25,0.09506398537477148,0.4444444444444444,0.25,0.3333333333333333,0.13620949510173325,0.0,0.17299509001636662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,109000
39,0.0,0.6666666666666666,0.18770078017439193,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.15410700828937454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,82000
40,0.5909090909090909,0.6666666666666666,0.22716842588343278,0.11392629340892983,0.3333333333333333,0.2522851919561243,0.5555555555555556,0.5,0.3333333333333333,0.18651092690278825,0.0,0.17806873977086743,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,160000
41,0.5363636363636364,0.3333333333333333,0.2280862781092244,0.17133238837703757,0.25,0.19012797074954296,0.4444444444444444,0.25,0.3333333333333333,0.18726450640542577,0.0,0.220949263502455,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,170000
42,0.7545454545454545,0.3333333333333333,0.12620468104635155,0.1323529411764706,0.25,0.0,0.4444444444444444,0.5,0.3333333333333333,0.10361718161266013,0.0,0.13747954173486088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,144000
43,0.7,0.3333333333333333,0.1385956860945388,0.04961020552799433,0.25,0.0,0.4444444444444444,0.25,0.3333333333333333,0.11379050489826677,0.0,0.153518821603928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,130250
44,0.5363636363636364,0.3333333333333333,0.1872418540614961,0.03171509567682495,0.3333333333333333,0.0,0.4444444444444444,0.25,0.3333333333333333,0.15373021853805577,0.0,0.18821603927986907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,141000
45,0.9545454545454546,0.6666666666666666,0.32537861404313906,0.08079376328844791,0.3333333333333333,0.14990859232175502,0.8888888888888888,0.5,0.3333333333333333,0.2671439336850038,0.0,0.2867430441898527,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,319900
46,0.9363636363636364,0.3333333333333333,0.2716842588343277,0.23936924167257265,0.3333333333333333,0.07861060329067641,0.6666666666666666,0.5,0.3333333333333333,0.34193669932177845,0.3055690072639225,0.23469721767594107,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,239686
47,0.9636363636363636,0.6666666666666666,0.3033501606241395,0.004252303330970942,0.4166666666666667,0.26691042047531993,0.7777777777777778,0.75,0.3333333333333333,0.2490580256217031,0.0,0.27103109656301144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,249700
48,0.0,0.6666666666666666,0.09224414869206057,0.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.21062547098718915,0.3467312348668281,0.1204582651391162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,113000
49,0.6,0.3333333333333333,0.1424965580541533,0.13518781006378455,0.3333333333333333,0.0,0.4444444444444444,0.25,0.3333333333333333,0.11699321778447626,0.0,0.15630114566284778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,127000
50,0.8818181818181818,0.6666666666666666,0.10555300596603946,0.032246633593196315,0.3333333333333333,0.13711151736745886,0.5555555555555556,0.5,0.3333333333333333,0.21401657874905802,0.3273607748184019,0.12995090016366612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,177000
51,0.7727272727272727,0.3333333333333333,0.11060119320789352,0.0,0.3333333333333333,0.0,0.5555555555555556,0.5,0.3333333333333333,0.1586284853051997,0.0,0.13355155482815056,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,114500
52,0.5727272727272728,0.3333333333333333,0.11060119320789352,0.01842664776754075,0.25,0.0,0.4444444444444444,0.5,0.3333333333333333,0.09080633006782216,0.0,0.13355155482815056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,110000
53,0.7363636363636363,0.0,0.34603028912345113,0.3206945428773919,0.25,0.1316270566727605,0.8888888888888888,0.75,0.3333333333333333,0.28409947249434814,0.0,0.30147299509001635,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,385000
